date,countries,Events & Listings,Business Services,Entertainment Industry,Performing Arts,Recruitment & Staffing,Internet & Telecom,Autos & Vehicles,Office Supplies,Programming,Vehicle Brands,Bankruptcy,Finance,Vehicle Licensing & Registration,Credit & Lending,Insurance,Health Insurance,Commercial Lending,Real Estate,Food & Drink,College Financing,Legal Services,Restaurants,Home Financing,Architecture,Doctors' Offices,Auto Financing,Advertising & Marketing,Hospitals & Treatment Centers,Agriculture & Forestry,Veterinarians,Emergency Services,Forestry,Mental Health,Aquaculture,Travel Agencies & Services,Home & Garden,Grocery & Food Retailers,Fire & Security Services,Tobacco Products,Government,Real Estate Agencies,Footwear,Education,Shopping,Medical Facilities & Services,Travel,Printing & Publishing,Social Services,Hotels & Accommodations,Fuel Economy & Gas Prices,Computers & Electronics,Chemicals Industry,Sports,Apparel,Pharmacy,Professional & Trade Associations,Consumer Electronics,Computer Hardware,Luxury Goods,Industrial Materials & Equipment,Unwanted Body & Facial Hair Remova,Agricultural Equipment,Boats & Watercraft,Alcoholic Beverages,Construction & Maintenance,Retail Trade,Building Materials & Supplies,Pharmaceuticals & Biotech,Freight & Trucking,Civil Engineering,Transportation & Logistics,Maritime Transport,Construction Consulting & Contract,Distribution & Logistics,Aviation,Home Improvement,Jobs,Import & Export,Entertainment Media,Developer Jobs,Rail Transport,Gifts & Special Event Items,Food Production,Mail & Package Delivery,Home Appliances,Home Furnishings,Birthday,Birthday card,Employment agency,Unemployment benefits,Unemployment benefits in Texas,Unemployment benefits in France,"A World Without Work: Technology, Automation, and How We Should Respond",Recruitment,Military recruitment,Recruitment advertising,Civil service entrance examination,Investment,investment,Return on investment,Investment fund,Job interview,economic crisis,Unemployment,Unemployment insurance in Japan,Natural rate of unemployment,Financial crisis,Financial crisis of 2007–2008,1997 Asian financial crisis,Government debt,National debt of the United States,Bureau of the Fiscal Service,Office Space,Job Search,Job,Temporary Solutions,United States housing bubble,Housing in Israel,Capital Returns: Investing Through the Capital Cycle: A Money Manager’s Reports 2002-15,The Poor Had No Lawyers: Who Owns Scotland and How They Got it,House price index,Case–Shiller index,Mortgage loan,Mortgage law,Mortgage calculator,Fixed-rate mortgage,Crisis 1,Crisis 2,Crisis hotline,Loan,loan,Loanword,Interest,Interest rate,Student loan,Student Loan Fund,Affordable Housing 2,Affordable Housing 1,Recession,Gingival recession,Coronavirus recession,Global recession,Stock market crash,Force,Strength training,Bankruptcy.1,Online banking,Personal bankruptcy,"Chapter 7, Title 11, United States Code",Bankruptcy proceedings,Export,commercial building,Baggage,Hand luggage,Bag tag,Luggage carrier,"Mergers, Acquisitions, and Other Restructuring Activities: An Integrated Approach to Process, Tools, Cases, and Solutions",Foreclosure,Deed in lieu of foreclosure,Abandoned pets,2010 United States foreclosure crisis
2020-03-31,IN,-0.2561906028661385,0.008860896876947244,0.05985068735133936,-0.2864660891070967,0.0,-0.09533059083022977,-0.08613361437034772,-0.1299364836747392,-0.09969998717700346,-0.051000777069172276,-0.06553218815939843,0.03284040400252852,-0.0037015540836362604,-0.0547994902109501,-0.1263642546266155,-0.0500441716681177,-0.27288342504844554,-0.14060580726176308,-0.042429322496555066,-0.10283324622110213,-0.3132267170330656,-0.09224094236653801,-0.0243457905134834,-0.11499296805851422,-0.012853819483955142,-0.18048315061544162,0.03177520103219322,-0.027789773359019776,-0.012499990751738466,0.09965394088448232,0.01236639985830923,-0.16754120790437543,-0.08988785564970048,-0.23117862033159398,-0.35347092582409356,-0.13689490527088832,0.06883019985812311,-0.10605187469863608,-0.017984594903183826,-0.10364978830605409,-0.6117682636572037,-0.10192485330665502,-0.07150777242179718,-0.1311199588260017,0.024341711671629795,-0.01097105162524148,-0.11672703635418902,-0.2596676296222311,-0.15031847809167953,0.0945893910435478,-0.11138843586037162,-0.037372432706901826,-0.2298391375031228,-0.11476437328651024,0.08298623819614948,-0.23232865228903732,-0.15682829993642944,-0.08240053321935381,-0.417535984589553,-0.2018764487428406,-0.648636716351771,-0.11452416951535849,-0.17216805447275263,0.18429608812997467,-0.19549000300579245,-0.0474142318238826,-0.22200631875895915,0.026260292617704017,-0.1568937885440782,-0.16647418339337072,-0.48903745005899246,-0.3965366334418583,-0.16366870535995925,0.023098886194662605,-0.2474740928559136,-0.14591990542208055,-0.37553215974861764,-0.04277766560043794,-0.09018542873223456,-0.1652088013441979,-0.7880901817164037,-0.14032690840950934,-0.009553476493660895,-0.12206171131324073,-0.10461159508741336,-0.17115621150625682,0.027398520344879884,0.0,-0.13515503603605472,-0.10964467135241085,0.0,0.0,0.0,-0.3427362160260463,-0.33720030389282685,-0.33443403628792856,-0.2617578860721146,0.20233156293005594,0.0,-0.09221074542173158,0.11878143692440446,-0.061929254923480226,-0.47570545188004865,-0.4616410376510607,0.0,0.0,0.5972531564093516,0.46209812037329684,0.0,-0.02749207394141262,0.0,0.0,0.0,0.0,-0.03135550301302237,-1.3040076684760487,0.0,0.0,-1.5144315940900013,0.0,0.03926101188546127,-0.23104906018664842,0.09108046276566206,-0.3945900323361391,-0.2310490601866484,-0.14040448835876784,0.4133706169806033,0.7067545120666974,0.5972531564093516,0.04406092491774283,-1.3397070469948376,-0.6716343401807549,0.13920616471948133,0.17808773228249786,-0.003944819215667916,-1.9143343959364942,-0.4049691023033155,0.0,1.155245300933242,-0.08798851527815499,2.3025850929940455,0.8283022165960001,1.0467711674550324,0.0802339545091959,0.0,-0.03177005993477522,-0.19882845036075603,-0.5742555325803679,-0.14727758409301295,1.3296613488547582,0.09589402415059367,0.0,-0.16411326301375384,-0.12019628108662239,-0.03233953615529117,-0.022997623828983738,0.0,0.2812772174702398,0.0,0.9241962407465936,0.0
2020-06-30,IN,-1.3362166137057399,-0.00018249840769790637,-0.18300052889788354,-0.39437973993748576,0.0,-0.012452560849912864,-0.2788119296723224,-0.15549660331531268,0.025508569300485284,-0.3520423311003458,-0.1631681384360375,-0.0514106151214726,-0.4359650130633619,-0.275063744951332,-0.0716909308903011,-0.1051625545683903,-0.3137558252450283,-0.4902993386385113,0.15493203608371608,-0.05466937768308089,-0.604457648549531,-0.7021533380324443,-0.0237973868637269,-0.373352097664605,-0.20260014186549924,-0.37447359462020735,-0.03798141978307257,-0.2744666272409231,0.2729895263867741,0.0070938689815545075,-0.07087636394270103,-0.13379239708456758,0.06353523762317437,-0.06871434350576866,-0.7318258406985731,-0.25934305495807664,0.21411295074475856,-0.3163306938011834,-0.9918753188080083,-0.16324521252218993,-0.9517733732790825,-0.6394311381052806,-0.6333904961782735,-0.3355387950984827,-0.07771721744065108,-0.988266516261953,-0.29611091136644063,-0.40001144091622187,-0.9220705313017161,0.494886436973057,-0.10773492171902976,0.009398457353852585,-1.7323297048060495,-0.45463780426963707,0.039428393566506514,-0.6008961799200816,-0.22823303762482006,-0.08955893217787736,-0.49059803608549535,-0.3178845704476547,-1.5958305809273485,0.18137524292870122,-0.30504593471127706,0.7939824095792587,-0.375185358338495,-0.30055760434329937,-0.3982450995764877,0.08167778642231482,-0.314074704633553,-0.36188534797513716,-0.867756829958275,-0.5456854223311733,-0.447610577638585,-0.31832931039510726,-0.30348510821089025,-0.35946913085683185,-0.7029361155799543,-0.1438949216478651,0.10081732168031898,-0.6308154130620003,-1.4815937797312277,-0.12387981701340234,0.12489781648046971,-0.4466374585568009,-0.22992341640357328,-0.34359062346246905,0.4057007038704006,0.09589402415059367,-0.7324081924454064,0.2654822501325831,0.0,0.0,0.0,-0.5013591322587576,-0.12855416027066147,-1.400852715620778,-0.33381618007148717,0.4269779484873548,0.0,0.12427996026402877,0.18946515852915624,-0.5228719726379478,-0.9026834003674034,0.32113520395482364,-1.2972734327035422,0.0,0.6931471805599453,1.290400336969297,0.0,0.1677594727102023,0.5972531564093516,0.0,0.0,0.0,-0.2867337550743705,-1.2833825339033529,0.5972531564093516,0.0,0.033698705623789627,0.0,0.47159862375070216,-0.13515503603605486,0.15534407575502884,-0.7675283643313489,-0.2310490601866486,-0.14876236754280647,0.5725504990247783,0.8056764091283051,-0.09589402415059356,0.1743732842913137,-1.4578591933957852,-0.5364793041447,0.3847124566942588,0.418917555564323,-0.3369837833698952,1.6566044331920002,-0.3659255058735713,0.0,1.595830580927349,0.8189119242737679,2.6001908848902167,0.5364793041447001,1.499318700560314,0.24158539600672135,0.3175527920150101,0.07103107182023649,-0.02657851173125847,-0.8675632284814615,-0.37832664427966156,0.0,0.14040448835876762,0.9444044480187387,-1.046137620277368,-1.5579950879643074,0.5838261744816151,-0.5972531564093517,0.0,0.10745587681322322,-0.7324081924454066,-0.3662040962227033,0.0
2020-09-30,IN,-1.0586785553972362,0.10373934131784068,-0.12489803367075591,-0.2798500018166692,0.0,0.14184244895559317,0.01913853865694204,0.04001707702260937,-0.08535119317372608,-0.12004515670439275,-0.09186418969911259,-0.0039446141662642376,-0.06479804600940753,-0.13804821394262934,-0.020666611998660045,0.037126455650318135,-0.17443683760832585,-0.14810735452798873,0.03120438741035869,-0.1262141128149068,-0.29308077557918066,-0.42714725960293887,0.13386363552540814,-0.07884623811386504,-0.10262881948057956,-0.00848688529104269,0.12199600585532266,-0.1261176641632371,0.054369516591726175,0.07014710156526949,-0.009444497271263508,-0.138411238046233,0.2299898647647156,0.08441744817242647,-0.5936467202723548,0.060996892308659234,0.01825868093927685,-0.26206371725145505,-0.37916865218931317,-0.10854596481850098,-0.34803842833433585,-0.13947562983076178,0.026141356446780506,-0.01622451100510869,0.008772436105791925,-0.6371226151807492,-0.10809951140565044,-0.2376758224948472,-0.49964185482969503,0.11241895269387658,0.03465791036230392,0.15081739331684219,-0.336733777108019,-0.011565346594544224,0.1371637685494802,-0.1528158991157773,-0.014495037313245973,0.15361464675620962,-0.16718076714077146,-0.04112392561908074,1.112493855758682,0.2752569934641542,-0.053113269535736585,0.32550425520633697,-0.07325681854681854,-0.0413352770315516,-0.00913299139603918,0.24490468469060378,0.04249728326111413,-0.17317814728329584,-0.2872346317025487,-0.11201512287241044,-0.1490150494094582,0.17472893308893145,-0.26857491845121473,-0.013937909230706147,-0.23327989546796069,-0.052930652257438204,-0.008658495467753546,-0.35345525323755655,-1.028448144081226,0.015755479485485502,0.15907730215928062,0.2846775751425836,0.14598809183370687,0.0673960124497226,0.2899928230980331,0.46209812037329684,-0.2876820724517808,0.19903296039672114,0.0,0.0,0.0,-0.2792428031236849,-0.29931386440198615,-0.9891871321957644,-0.11215741220707098,0.34112962247684075,0.0,0.12649654056830073,0.1945543159060854,-0.3584702430491915,-0.3662040962227033,0.2856224371344509,-0.3662040962227033,0.5972531564093516,-0.27031007207210955,0.09589402415059356,0.0,0.39288499878054894,0.6931471805599453,0.0,0.0,0.0,-0.1050370365406148,0.0,0.7324081924454066,0.0,-0.02838593611343576,0.0,0.4083916706588464,0.8283022165960001,0.2686635314282908,-0.2061861078562912,0.08377147609363567,-0.022997623828983738,-0.04451046420817395,0.010257219555585007,0.6716343401807549,-0.056573391407763296,-1.891136632003429,-0.5972531564093516,0.3090071364630429,0.44173115026426046,-0.07145026645541064,-2.0037557248013873,-0.16422414301948285,0.0,-0.828302216596,0.11889164797957741,-0.3810213504129809,-0.9985774245179969,0.7908591549380273,0.20917566451721115,0.21968052269114446,-0.1033849761012795,0.012808148066607128,-1.2168860804312462,-0.4013242681086453,-0.23792215592089372,0.0,0.9026834003674034,-0.596433147795731,-1.1017582992654753,0.8875521870197121,0.25929613633834525,0.0,0.42697794848735526,0.0,-0.17027520792199713,0.0
2020-12-31,IN,-0.7875488310559615,0.0841653927888446,-0.208638847760378,-0.17943414498896093,0.0,0.09670770079900848,0.20613504612379252,-0.028130317199358323,-0.1980532041745331,0.20606810119335117,-0.08342975188407831,0.09328227192666017,0.16192805779673414,-0.001003645833860034,-0.05704247001693474,0.006236652990608604,-0.08768956574206044,-0.06281016422373575,0.027941807142964237,0.19231143541390683,-0.20842160111900787,-0.08181038254934325,0.12750463259544365,-0.1547040403034412,-0.09033716145791804,-0.09963921694686917,0.11683480246367317,-0.056119005481193085,0.13006699372686814,0.03498286771407244,0.02168639667130101,-0.0064155106486216695,0.15082200286013592,0.008330003454026347,-0.308692912746773,0.1397800267080358,0.03208012988606157,-0.13486452643745306,-0.03902347133363371,-0.03883182177825262,-0.19365615662322577,0.06775721149188652,0.12246438671958426,0.07714120455827445,0.008709890533751263,-0.31046317575783267,-0.1260889262836189,0.16547124803523383,-0.25969297332520114,0.21716431775198686,0.013816252437020893,0.1190423752411709,0.51169969556608,0.22354943874967326,0.13860109848779834,-0.30242944500895685,0.04595662435435699,0.050376094780204994,-0.09872289544303303,-0.02007868198070284,1.840486972620749,0.18487608214146078,0.012207609037495182,0.2071420211607653,-0.051901330674136936,-0.02807204433089794,0.014264767981424953,0.21186765474869151,0.04574524139609171,-0.08115183771874701,-0.13626185410680414,0.01633367282720055,-0.013456529856330057,0.08544065000384293,-0.39058105448712865,0.06271196209366181,-0.007051101436017504,-0.07813356861294807,0.0032419827567231607,-0.30543024395805096,-0.4472808661830192,0.04385591949537471,0.23001743748215908,0.18710272774748837,0.1764073335355576,0.13862686912545108,0.17924720458304932,0.0,-0.2876820724517808,0.18350136919472249,0.0,0.0,0.0,-0.07479372507818605,0.17395848665085856,-0.7111695876500366,-0.07438118377140324,0.198487989255411,0.0,0.06323388803052588,0.20805143635766443,-0.04056564499250648,-0.3054302439580517,0.144761848881219,0.46209812037329684,0.0,-0.46209812037329684,-0.46209812037329684,0.0,0.024702657384573445,0.0,0.0,0.0,0.0,-0.025469823047334028,0.0,0.0,0.0,0.0,0.0,0.11889164797957763,0.0,0.24429583640315355,0.12489781648047016,-0.29182291245129965,0.2525619005658384,-0.22431482441414197,0.4013242681086455,0.0,0.0891241078613989,-0.6032593249102445,0.5972531564093516,0.3348344367364744,0.340743958396013,0.23133560136593134,-0.8283022165960001,-0.0874547548224971,0.0,-0.03926101188546127,0.3446912558435129,0.061801074443787574,0.0,1.6424178950524018,0.16257636321843272,0.14727758409301295,-0.5168658041370555,0.055931152077015156,0.07438118377140324,-0.09064457182788055,0.0,0.0,-0.9444044480187387,-0.41021282800356884,-0.8173007576858389,1.4622742689791255,0.5356123769113474,0.0,0.2310490601866486,0.0,0.19866114403543245,0.0
2021-03-31,IN,-0.2907099453627944,0.04817684800780331,-0.2215962222923773,-0.1963929793375021,0.0,0.13334754336016896,0.18487803914212364,0.08085479421250596,-0.09312931126843793,0.1686851572183694,0.011429149066419342,0.1438920130350274,0.40645490619615554,0.02806236207595525,0.06899660106981731,0.08458726774088099,0.01627792585783716,0.07417647477251421,0.06712444513653804,0.3619911607685209,-0.038450903428758565,0.12000091134380231,0.1791049948475658,0.09392607194143654,-0.003323447054581763,-0.0024997454878539216,-0.03197662307792282,0.06335863737534986,0.13128874219296716,0.09644371644754912,-0.00468240524185326,0.11786268151754697,0.10651179899642482,0.07668579818866039,-0.04853115366100624,0.18371218376058707,-0.12102214205951167,-0.06734050164519534,-0.026482973453675562,0.08789882668920601,-0.11758032722063572,0.19097740515768802,0.03611371459865431,0.10626852512414686,0.08757854714541935,-0.30626462069742466,-0.010989507298076795,0.11481380209029668,0.00889493258539531,0.4534396249055437,0.0401631899682684,0.2589636448118853,0.4414662823318918,0.2307695455534784,0.1624190514905215,0.018696488883680917,0.03884582103863732,0.07840846953711633,0.013963647236386656,0.14845167426911132,0.09589402415059345,0.21748995098146473,0.15037976237675732,-0.17463357583889083,0.139286851294246,0.07555932199393389,0.17583882149881536,0.21457593228660699,0.19997261582477677,0.1854592606815011,0.10776879900086023,0.20190812186292817,0.04259008072981629,0.19987577584784066,-0.10299629713516012,0.19919076138875713,0.29812609510110377,0.017448186485273354,-0.06486939874191222,0.016532222846603162,0.0020098893999169753,0.034156266894446397,0.30299462732213556,0.2704335060055074,0.17287639930275134,0.21592027787827828,0.1568573731343026,0.0,0.03926101188546127,0.06678002076554446,0.0,0.0,0.0,0.1312334221761926,0.9248466474570141,-0.4801205274633884,-0.2679871823000788,0.22852118411661548,0.0,0.17449743806557372,0.17544327010065208,0.03926101188546083,0.30543024395805174,0.09150347386343549,-0.04451046420817417,0.23104906018664842,-0.3662040962227032,-0.2310490601866484,0.0,0.2071575741856413,0.3662040962227032,0.0,0.0,0.0,0.10615124370617801,0.0,0.3662040962227033,0.0,3.911104407523547,0.0,-0.04451046420817395,0.0,0.28053327975752174,0.46578139910215866,0.060773852264651484,0.04451046420817395,-0.2918229124513001,-0.9925712560171045,0.2661692320725906,0.09370923288422706,0.2815790131751763,0.7460155239521581,0.3764330204314401,0.38344638535510267,0.21434678683525554,0.8283022165960001,0.17670945867350563,0.0,-1.155245300933242,0.2310490601866486,-2.3025850929940455,-0.8283022165960001,0.623111216452755,0.02997170942755023,0.21948720752401885,-0.4013242681086451,0.15532962071763334,0.15666787641524527,-0.24731244824312593,-1.3296613488547582,-0.04451046420817417,-0.9444044480187387,-0.138664653977437,-0.3251046907745394,0.9367112553567902,0.5621329845234098,0.0,0.25486871484736273,-0.3662040962227033,-0.15666787641524493,0.0
2021-06-30,IN,0.2903373937757756,0.04143895272368692,7.426385980036088e-05,0.007940912113881371,0.0,0.11357777198261232,0.26882639090251903,0.1966446096646779,-0.11211618104450594,0.3303125474441626,0.047065907013299046,0.15810250177048868,0.43908516064988357,0.11396651750235876,0.12675828642653553,0.3595498264682906,0.05577797444736454,0.3344444525087935,-0.06757822656100032,0.012465727756431288,0.33418184006724827,0.4670953277002243,0.03293037825976519,0.2823613112544061,0.26808449503814735,0.1302704942075632,0.022997623828983293,0.6521640861286166,-0.11709442095674838,0.2605030810454956,0.18387829986813653,0.21647622308834968,0.19254305051147114,0.004163053706494502,0.3255287247137564,0.2025496191717604,0.05968025995213111,0.04195749512898761,0.3194943024585122,0.4966575968649112,0.21272805242781123,0.5706404735330195,0.1433068251105989,0.3137445420108653,0.416612455047666,0.4412441266544107,0.1582927453192262,0.12489781648047016,0.3979741561574781,-0.17148777140293792,0.08080972942263376,0.1759213418549157,1.297217207126394,0.5013591322587572,0.5341795633246091,0.0007317968544784392,0.1739925574126273,0.11716588987595866,0.26614380053668407,0.3348283183442051,1.5462553784722026,-0.11078549053238529,0.384789164399888,-0.5019742828584737,0.21794018547414762,0.13529632221331767,0.20443070258317242,0.3706883364903346,0.31153915962998635,0.28666978746436156,0.43437570885138577,0.6000644101264934,0.3038979805091273,0.3441638910035598,0.04050902786568944,0.19239103580200645,0.5010313210746431,0.06895422190335676,-0.0452671803863538,0.3242571364425353,0.46726618255195174,0.11411973898670791,0.2377149829487033,0.5908967461633696,0.08537808804528657,0.35166809733252435,-0.10592474313121159,-0.6931471805599453,0.5013591322587581,-0.13427203331219584,0.0,0.0,0.0,0.4397509032547333,0.3862841230151557,0.6595117921237967,-0.10615124370617846,0.2633868182433141,0.0,0.1294373429606388,0.2600528525165249,0.43739546298872245,0.3662040962227033,-0.1100365142777946,0.9241962407465937,0.0,-0.46209812037329684,-0.8283022165960001,0.0,0.04423678286313004,-0.5972531564093516,0.0,0.0,0.0,0.2640283075792187,0.0,-0.5972531564093516,0.0,1.5219831576116034,0.0,0.0897776445945282,0.0,-0.0038041306839153854,0.8526602293818144,0.36620409622270333,0.029870719563228842,-0.4158826226095329,-0.42586498139885,0.3054302439580515,-0.11995814771359958,0.6259006330095933,0.5972531564093515,0.010969955398901554,0.0011641482368460743,0.3216936320145294,1.2904003369692973,-0.025925900347560926,0.0,-1.3647815207407006,0.3877169366018933,-3.0407761648843232,-0.5364793041447001,0.8204808034843447,-0.22846548309653603,0.020208207272145007,-0.3250777558358686,0.12093288726308771,0.23104906018664828,-0.13515503603605472,0.0,-0.08902092841634812,-0.9444044480187387,0.3244830485713681,0.2330273053599199,-0.06836624899262711,0.7675283643313489,0.0,0.317605476390856,0.3662040962227033,0.6486367163517711,0.0
2021-09-30,IN,0.2759960663736347,-0.017132474363573458,-0.10702179249527166,-0.05159078064855738,0.0,-0.011050735772300868,0.033330727845385155,0.0004699282572673269,-0.00013525394112612332,-0.028370169335610207,0.05584675392459992,0.029982745554312906,0.1457087966715438,-0.0346987393544822,-0.020353418920414867,0.1269082280286895,0.04392682008295434,0.12725818051591897,-0.0015777572338029344,0.08692379818815432,0.1357845609320112,0.3613558343658889,-0.12689640012045267,0.04046123970382354,0.05745966584959028,-0.0978911488533285,-0.09468410146706852,0.19855669302220136,-0.07660489671041137,0.10381138508558951,0.07656561732822187,0.12099276341837228,-0.06658898161193161,-0.13859042467168425,0.2887580415566373,0.04599775287822094,-0.03292568616448044,0.0932831929361706,-0.5325065546987315,0.4500341027243655,-0.053447550025059964,0.2685722201551446,0.0868995750414907,0.03201816812139491,0.11580105485400072,0.3852569008360205,0.04010841734665238,0.11628120234426387,0.44353837143297303,0.12766408408536867,-0.056404750985104,0.12502019720517588,0.7495635258689899,0.1699291272541208,0.1389238087610556,0.0062202289885675555,-0.0771719098775403,-0.11282277882915448,0.14390046901622,0.0767366014431774,-0.2575107366048368,-0.2542857183272975,0.22398149190578565,-0.20924393351109183,0.11423071017128983,-0.0018743725176459947,0.05740341572987884,0.09821898225409154,0.14664089170266248,0.1569253275986604,0.15928619151193413,0.20341086404026143,0.21796481888368202,0.007013417072176509,-0.13059195197729512,0.041336073231129866,0.3834632506101512,0.009511716842535378,0.058056275492310405,0.15305005864639476,0.6457084398331938,0.031662917555024706,0.03512017188594285,-0.12017048482433434,-0.1491779088390901,0.08012786819819073,-0.1748769183308374,-0.46209812037329684,0.0,-0.15157871903831577,0.0,0.0,0.0,0.3059237056815305,0.4013242681086453,0.2053953798079391,-0.3156874635136364,0.0887452314563344,0.0,-0.01802240709009162,0.25815351214497895,0.2270364006668224,0.46209812037329684,-0.17869509684174245,0.0,-0.13515503603605478,-0.4620981203732969,-0.5972531564093517,0.0,0.2141588503995795,-0.6931471805599453,0.0,0.0,0.0,0.07484063709477695,0.0,-0.5013591322587581,0.0,-1.2688874965901065,0.0,0.06921312159274784,-0.8283022165960001,-0.18275556979129437,0.40914838683702603,0.04199326762018707,-0.14727758409301295,-0.14727758409301317,-0.2858167439504071,-0.07438118377140324,-0.11753642467472858,1.0036736553563603,1.2688874965901065,-0.1164620605657074,-0.23246133624371978,0.1758559349696882,0.7992984242661235,-0.22342096224211883,0.0,-0.6931471805599453,0.41758765616512306,-2.1410823211778403,0.0,0.24100004790320861,-0.1541466329727772,0.0647186714803194,-0.1506617079143524,0.018173889436540414,0.13515503603605483,-0.13515503603605494,-1.2904003369692971,0.0,-0.9026834003674034,0.19083973092377704,0.3416947540052555,-0.7924801937008494,0.26281912012142383,0.0,-0.12842080026354896,0.5972531564093516,0.5134816803157163,0.0
2021-12-31,IN,0.514868208090959,-0.14190583725101114,-0.21033222274116348,-0.1884411576899918,0.0,-0.07458095260355524,-0.17394621590417803,-0.14722548662082868,-0.03962429595861572,-0.2816027031765249,-0.277068735859026,-0.10540680669809266,-0.3614965589611119,-0.16474091173827787,-0.10073675773957991,0.04862499531152675,-0.32078101603914444,-0.08717064098267269,-0.12154351315206124,0.1297382171723065,-0.06617571747573603,-0.10357758942262318,-0.3445984066834322,-0.21506546849477903,0.1020321709595553,-0.19800125436465077,-0.125087370680812,-0.025313980019095794,-0.25569626573118676,-0.05529877778924419,-0.08348813146605849,-0.18523003275812666,-0.19844869351744876,-0.43501838996465825,0.16642976084830607,0.0038622820127152124,-0.037878248255545977,-0.05678016032867372,-0.4200237906989237,0.053889676605581194,-0.23392442863336305,-0.08214131414023385,-0.12566245741615667,0.006991510481057617,-0.05380017950418914,0.1820910756730214,-0.17883760776658786,-0.017103118519380178,0.3308537487945671,1.0727336150372788,-0.045051567500476786,-0.1845112133578226,0.35805156358039003,-0.22106515245680125,0.019320469365547766,-0.20309349987283198,0.042758017531942194,-0.159983686412847,0.10004142354694867,-0.16795231814996558,-0.5197743247432345,-0.21826031958979364,0.05159956003159394,-0.23810664862250563,-0.1100160314651717,-0.1302508226926724,-0.07804931172404306,-0.1410760140726932,-0.0020952052663112397,-0.24764760160360577,0.0018111433078669137,-0.11071784299886556,0.10958463954854025,-0.13013237194593064,-0.15935689678710752,0.030229239869740354,0.12003366900758561,-0.11101103840621285,-0.009936426433466927,-0.03335294740450401,0.1671551659003132,0.246619307266978,-0.27435379595402143,-0.17972948271572964,0.441660667733657,-0.04718474395704053,-0.1027376411747758,-0.23104906018664842,-0.2027325540540823,0.018165540572959937,0.0,0.0,0.0,-0.046367493633714396,-0.6023195689406626,-0.15633606244591336,-0.32694308433724206,0.13658439715931658,0.0,-0.07473269994501752,0.05469557230108624,-0.09027384564268814,-0.46209812037329684,-0.24159414911322497,-0.46209812037329684,-0.23104906018664842,0.0,0.0,0.0,-0.3350747783654806,0.34657359027997264,0.0,0.0,0.0,-0.13251149252833683,0.0,0.0,0.0,0.0,0.0,-0.1459114562256496,0.0,-0.39871654788237487,-0.1262809502829194,-0.7303377724456469,-0.3573300104695676,0.17422796235821658,0.36990302807828845,0.18310204811135167,-0.18316722299290245,-0.16882757977337937,0.5383616385811598,-0.3236374612113071,-0.38162772017965985,-0.1029362454764935,0.0,-0.4875391315164017,0.0,-0.5776226504666211,-0.41907243961491614,-2.219764639894546,0.0,-0.29124370581845316,-0.3545641965748212,0.030982037503147986,-0.32959914088696785,-0.07834095945553576,-0.6716343401807549,-0.07438118377140324,0.0,-0.19392789828181622,4.080259123738752,0.1229714107363784,0.011287259595475607,-1.1987815603523382,-0.0432137663216805,0.0,-0.0995527249229693,1.0986122886681098,-1.2972734327035422,0.0
2004-03-31,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
