date,countries,growth,Events & Listings,Business Services,Entertainment Industry,Performing Arts,Recruitment & Staffing,Internet & Telecom,Autos & Vehicles,Office Supplies,Programming,Vehicle Brands,Bankruptcy,Finance,Vehicle Licensing & Registration,Credit & Lending,Insurance,Health Insurance,Commercial Lending,Real Estate,Food & Drink,College Financing,Legal Services,Restaurants,Home Financing,Architecture,Doctors' Offices,Auto Financing,Advertising & Marketing,Hospitals & Treatment Centers,Agriculture & Forestry,Veterinarians,Emergency Services,Forestry,Mental Health,Aquaculture,Travel Agencies & Services,Home & Garden,Grocery & Food Retailers,Fire & Security Services,Tobacco Products,Government,Real Estate Agencies,Footwear,Education,Shopping,Medical Facilities & Services,Travel,Printing & Publishing,Social Services,Hotels & Accommodations,Fuel Economy & Gas Prices,Computers & Electronics,Chemicals Industry,Sports,Apparel,Pharmacy,Professional & Trade Associations,Consumer Electronics,Computer Hardware,Luxury Goods,Industrial Materials & Equipment,Unwanted Body & Facial Hair Remova,Agricultural Equipment,Boats & Watercraft,Alcoholic Beverages,Construction & Maintenance,Retail Trade,Building Materials & Supplies,Pharmaceuticals & Biotech,Freight & Trucking,Civil Engineering,Transportation & Logistics,Maritime Transport,Construction Consulting & Contract,Distribution & Logistics,Aviation,Home Improvement,Jobs,Import & Export,Entertainment Media,Developer Jobs,Rail Transport,Gifts & Special Event Items,Food Production,Mail & Package Delivery,Home Appliances,Home Furnishings,Birthday,Birthday card,Employment agency,Unemployment benefits,Unemployment benefits in Texas,Unemployment benefits in France,"A World Without Work: Technology, Automation, and How We Should Respond",Recruitment,Military recruitment,Recruitment advertising,Civil service entrance examination,Investment,investment,Return on investment,Investment fund,Job interview,economic crisis,Unemployment,Unemployment insurance in Japan,Natural rate of unemployment,Financial crisis,Financial crisis of 2007–2008,1997 Asian financial crisis,Government debt,National debt of the United States,Bureau of the Fiscal Service,Office Space,Job Search,Job,Temporary Solutions,United States housing bubble,Housing in Israel,Capital Returns: Investing Through the Capital Cycle: A Money Manager’s Reports 2002-15,The Poor Had No Lawyers: Who Owns Scotland and How They Got it,House price index,Case–Shiller index,Mortgage loan,Mortgage law,Mortgage calculator,Fixed-rate mortgage,Crisis 1,Crisis 2,Crisis hotline,Loan,loan,Loanword,Interest,Interest rate,Student loan,Student Loan Fund,Affordable Housing 2,Affordable Housing 1,Recession,Gingival recession,Coronavirus recession,Global recession,Stock market crash,Force,Strength training,Bankruptcy.1,Online banking,Personal bankruptcy,"Chapter 7, Title 11, United States Code",Bankruptcy proceedings,Export,commercial building,Baggage,Hand luggage,Bag tag,Luggage carrier,"Mergers, Acquisitions, and Other Restructuring Activities: An Integrated Approach to Process, Tools, Cases, and Solutions",Foreclosure,Deed in lieu of foreclosure,Abandoned pets,2010 United States foreclosure crisis
2012Q2,CN,7.7,0.22681901,0.11166395,0.063860294,0.692407509,0,0.148354894,0.236450141,0.105284316,-0.278182276,0.195403487,0.082357893,-0.03439155,0.681121142,0.158539489,0.109945042,0.252214366,-0.02969321,0.073353962,0.223321282,0.299066584,0.082862889,0.093064234,0.214477097,0.099408786,0.325994767,0.086687589,0.022997624,0.195130022,0.234439017,0.076704074,0.211566198,0.10048925,0.123249009,0.0728964,-0.032526776,0.088763627,0.056633012,0.331049912,0.243099649,0.161244607,-0.05138356,0.367165679,0.253095661,0.160703331,0.206769952,0.130270166,-0.02151284,0.161697104,-0.014875956,0.073887722,-0.02151284,-0.030116759,0.403980325,0.302788013,0.323953528,-0.024702657,0.001591093,-0.022997624,0.076753673,-0.010929941,0.211166215,0.294934418,0.062952358,0.022997624,0.064583418,-0.039535247,0.009950988,-0.103797517,-0.02797657,0.125095934,0.073104425,-0.17534069,0.020853994,0.318750272,-0.17062445,0,0.238101127,-0.222054259,0.089665619,-0.300728709,-0.127523763,0.236756074,-0.114314917,0.228985822,0.008828318,0.149593179,-0.037373812,0.46209812,-0.221658768,0.00010895,0,0,0,0,0,0.23104906,0.129038656,-0.387716937,0,-0.366204096,-0.536479304,-0.23425578,0.23104906,-0.249466959,0,-0.135155036,-0.43644444,-0.109501356,-1.054101824,-0.789041205,-0.857306009,0,0,0,-0.243789464,0,0.366204096,0,0,0,-0.9026834,0,-0.186538596,-0.078587338,-0.28243262,-0.501359132,-0.212352571,0,0,-0.087375115,-0.366204096,0.648636716,-0.086699753,-0.324509984,0.351317173,0,0.23104906,0,0.581856696,-0.001374572,0,0,0,-0.343206472,-0.094188991,0.238677158,0.31701502,0,-0.501359132,0,-0.423593825,0,-0.180532427,-0.356813804,0,0.060773852,0,-0.366204096,0,0,0
2012Q2,GE,7.35,0.26488964,-0.043113915,-0.021576158,-0.061891281,0,-0.000576249,0.045478051,0.141210615,-0.04616196,-0.034666965,-0.761522196,-0.012580109,0.488688789,-0.16032422,-0.2159977,0.46209812,-2.526620403,-0.022705447,0.100983182,0.315793773,0.915883258,0.227239495,-1.20803474,-0.14911161,0.141627731,-0.778224469,0.002694706,0.551311894,0.095218576,0.285923053,0.011227623,-0.033144632,0.150067001,0.322180897,-0.13925098,0.085915106,0.399907118,-0.487794814,-0.070402751,0.005161906,0.210579517,0.042931945,0.006600876,-0.004996862,0.316772437,0.083085876,-0.130008811,0.186454601,0.073828376,-0.445216876,-0.103586232,0.064322318,0.13495582,-0.000222647,-0.045745241,-0.238041909,-0.078978958,-0.137660322,0.380689045,0.250047554,0.507008985,0.031436893,0.436050662,0.06174476,0.003961869,-0.233959242,0.25650672,-0.590380061,0.170585069,0.879327546,0.223475478,0.296231787,0.674450692,-1.72811869,0.309235195,0.031436893,0.073424812,0.685170472,-0.166022634,0.536479304,0.095894024,0.20953622,1.408674129,0.469922239,0.180548503,0.079405335,0,0,2.331005041,-0.693147181,0,0,0,-0.23104906,0,1.396551581,0,0.305430244,0,0,-0.135155036,1.021575048,0.767528364,-0.46209812,0,0,0.118891648,0,0,0,0,0,0,0,0.112157412,0,0,0,0,0,0,0,0,1.315474811,-0.854983119,0,0,0,0,0,0,0,-0.405739344,0.732408192,0,0,0,0,0,0,0,0,0,0.326943084,1.472946869,0,-0.366204096,0,0,0,0.035120172,0,1.304007668,1.122431943,0,0,0,0,0,0,0
2012Q2,HK,0.987,0.300702032,0.062808267,0.024471737,0.135720178,0,0.048759955,0.129063006,-0.020308867,-0.03469473,0.092326066,0.39989856,0.025644187,0.218970812,0.110628237,0.139525297,0.022747618,0.400131661,0.055810981,0.238301267,-0.071703793,-0.097196642,0.110557257,0.165025756,0.152494418,0.174015004,0.158474566,0.106770024,0.185249104,0.053951075,0.116458547,-0.153362064,0.097364933,0.064398825,0.066440799,0.052542981,0.17821498,-0.060920241,0.06617451,-0.026737935,0.059863084,0.281020498,0.284021471,0.114368676,0.095602653,0.14935013,0.088308362,0.213791636,0.006494106,0.036566306,0.191984069,-0.048809545,-0.057884166,0.190706885,0.19269415,0.097524019,0.135385,0.041250269,-0.052851481,0.014093408,0.101227471,0.264660219,-0.375883853,-0.085311125,0.112495388,0.064599695,0.090287509,0.044904243,-0.069262721,0.193327697,-0.061446574,0.07696722,0.036816729,-0.05775724,0.131154517,0.123574053,0.160314876,0.218545342,-0.043433155,0.089065239,0.347766298,0.095870484,0.120596682,0.185092462,0.10958535,0.066267594,0.064661501,0.154788876,0.012580109,-0.212272931,0.818044997,0,0,0,0.235801347,0,-0.016263388,1.080864117,-0.341869289,0,-0.575740316,-0.346556584,-0.02987072,-0.677640509,-0.588813887,0,0,0.331083924,0.074381184,0,0.170275208,-0.609375704,0,0,0,-0.095267654,0,0,0,0,0,-0.668444523,0.879685777,-0.096897198,-0.143195084,0.425531815,-0.337200304,0.080497563,-0.767528364,0,-0.272928198,-0.112157412,-0.799298424,-0.054824014,-0.25940873,1.878857908,0,0,0,-0.4149316,0.879685777,0,0,0.433712184,-0.246320089,0.15202204,0.394769003,0.376014003,-1.133732461,-0.161835939,0,0.077614316,0,0.414003392,1.282113658,1.617343421,0,0,-1.337217615,0,0.998577425,0
2012Q2,IN,7.493,0.466175643,0.111251387,0.21375845,0.242815293,0,0.188586803,0.266729373,0.223143551,0.050697518,0.091248188,0.080387352,0.059397388,0.183348779,0.146782473,0.050132387,0.122867838,-0.042982365,0.180487531,0.352868985,0.147471891,0.548601852,0.385256901,0.133576003,0.158261696,0.329159665,0.178933703,0.074795741,0.208312977,0.231973702,0.183772328,0.22897221,0.193120242,0.111456395,0.236948919,0.153228887,0.255670327,0.339523194,0.365170504,0.182321557,0.127989029,0.293596171,0.445973592,0.209118832,0.226815766,0.190252655,0.144092122,0.142181897,0.242897373,0.092708562,0.51348168,0.133619643,0.095455139,0.257729963,0.327699801,0.209002459,0.476354679,0.210370597,0.191173042,0.133556312,0.184369048,-0.732408192,0.204368158,0.639600182,0.445973592,0.212273667,0.184034754,0.245109312,0.049017943,0.121351684,0.239282403,0.224542611,0.065154362,0.24130628,0.115582732,0.020880929,0.208161647,0.088567722,0.009745919,0.195861048,-0.03876387,0.214270611,0.132021445,0.149341574,0.125848839,0.200670695,0.315381232,-0.041863197,0.592952021,-0.266925948,-0.099099177,0,0,0,-0.146270653,1.60194696,0.424435833,-0.148774508,-0.395947807,0,-0.265894996,-0.676951091,0.031145957,0.854983119,0.100034864,0.98147966,-0.135155036,0.23104906,-0.23104906,0,0.195928888,-0.46209812,0,0,0,-0.168908386,0,-1.566826789,0,0,0,-0.276426452,-0.23104906,-0.258320764,0.7034044,0.106151244,-0.087454755,0.246555732,-1.007710416,-1.194506313,-0.154218963,0,-0.23104906,-0.164174854,-0.200697224,-0.194172517,-1.535056729,-0.263629822,0,0,-0.05138356,0,-0.135155036,0.174416048,0.095721566,-0.089777645,-0.125764744,-0.077571001,-0.944404448,0.67163434,0,-0.318617756,0,-0.24552342,-0.331083924,-0.520728343,0.693147181,0,0.049697757,0.648636716,0.944404448,0.998577425
2012Q2,ID,6.208,0.61549479,0.215253913,0.364972947,0.292712989,0,0.318482683,0.345374427,0.095894024,0.092582412,0.411159744,-0.096046614,0.235807756,0.557992145,0.195861048,0.200670695,0.405465108,0.329599141,0.34426128,0.426977948,0.049843911,0.1796655,0.328098487,0.49429173,0.386353039,0.46805229,0.227468361,0.06646479,0.276209931,0.176391587,0.336333377,0.135880463,0.004701535,0.344972906,0.194110938,0.086748022,0.397640989,0.352706976,0.256040193,0.328427868,0.272607898,0.46623896,0.473863067,0.19427872,0.342591257,0.36544738,0.214625377,0.307671825,0.173041476,0.201397567,0.802648536,0.125327793,0.236948919,0.556948847,0.474288509,0.353324832,0.031545929,0.184341993,0.148437006,0.014186538,0.25455911,0.702866042,0.162670315,0.345013162,0.387716937,0.30615567,0.312842291,0.398565632,0.107068255,0.294884549,0.246089205,0.571795497,0.233960287,0.271144449,0.359493009,0.364963819,0.340678596,0.22890543,0.546389482,0.204605845,0.168709034,1.234974542,0.405007547,0.241594755,0.405465108,0.239134719,0.413147661,0.184512247,0.090644572,-0.924196241,-0.802515176,0,0,0,0.137326596,-1.086032179,0.23104906,0,0.100251385,0,0.252561901,-0.113642196,-0.195928888,0.23104906,-0.159857693,0,-0.170275208,-0.23104906,0.44058528,0,-0.23104906,-0.732408192,0,0,0,-0.042352959,0,0,0,0,0,-0.23104906,0,0.067176527,-0.170275208,-0.87702972,-0.501359132,0,-0.23104906,0.767528364,0.074381184,0,-0.053361805,-0.031310607,-0.170275208,0,0,0.536479304,0,0.095894024,0,0,0,-0.23104906,0.274736682,1.072958608,-0.056633012,0.316360185,0,-0.366204096,0,-0.079470341,0,0.563160207,-0.828302217,0,0.195928888,0,-1.416165081,0,0,0
2012Q2,JP,2.805,0.365352398,0.063506108,0.016859158,0.155462258,0,0.067202725,0.168662469,0.109595914,-0.10262826,0.169585539,-0.044510464,0.154010295,0.074317193,0.073841783,0.06029041,0.04336784,-0.008538284,0.070030785,0.283103517,0.062654146,0.168437877,0.328982218,0.100753587,0.033927565,0.161502567,0.157695099,0.09129872,0.161702641,0.135191829,0.159463449,-0.368002214,0.226161934,0.216568284,0.156444634,0.1633681,0.106410604,0.268904663,-0.126510978,-0.08388407,-0.040966045,0.036803243,0.220184047,0.09822307,0.171937722,0.224229475,0.210647538,0.05086567,0.185149968,0.14713667,0.355685541,-0.066740922,-0.000198354,0.215233889,0.298504609,0.259281545,0.092660892,-0.083392446,-0.120995893,0.142613312,0.044473466,0.283479874,0.046749658,0.139282204,0.177878488,-0.02232286,0.133967739,-0.019291283,-0.046005927,0.056925189,-0.110080562,0.074072685,-0.046103872,0.014817254,-0.009065248,0.063033748,0.041532457,0.173042766,0.071031072,0.071376708,0.175407901,0.07737074,0.209105835,0.106070601,0.083085876,0.07951079,0.10561526,0.249485722,0.433375979,-0.025895665,-0.077587627,0,0,0,0.067566688,-0.471704933,0.093300628,0,-0.32252106,0,-0.077792243,-0.459049299,0.057645847,0.079630636,0.017637235,-0.077607964,0.105027016,-0.597253156,0.022997624,0.20953622,-0.588111219,0,0,0,0,0,0,0.732408192,0,0,0,0,-0.290969305,-0.090182891,-0.470290089,-0.214785672,-0.924196241,-0.022997624,0,0,-0.035988497,0,1.759371553,-0.219708833,-0.10064597,-0.304755569,-0.245604195,-0.095894024,0,0.182044146,1.934100486,0,1.144662401,0.135155036,-0.190754913,-0.16264711,-0.39506293,-0.140117907,0.568249364,0.854983119,0,-0.072402939,0,-0.029697514,0.031876369,0.106507559,-0.131162972,0,0.318503815,0,0,0
2012Q2,KZ,4.698,0.459456099,0.200891759,0.261965513,0.463885435,0,0.351386842,0.275230144,0.240220126,0.069342697,0.13781319,0.835175312,0.19452301,0.377956068,0.368091296,0.360182427,-0.001405879,0.244656392,0.340016655,0.319068947,0.58654273,0.157534804,0.439624903,0.27819707,0.376786996,0.508232228,0.0554687,0.049624541,0.458713997,0.359136694,0.437395463,0.33998972,1.519663997,0.029140938,0.552314545,0.105027016,0.371795789,0.221442247,0.293610227,-0.074381184,0.144451204,0.444349949,0.171759991,0.214330816,0.290300925,0.444419888,0.349487502,-0.065350583,0.304595867,0.096515915,-0.135155036,0.154534409,0.230950455,0.637462486,0.366075916,0.439967424,0.391933976,0.142481338,0.112388717,0.313559909,0.193255737,0.142314713,0.189958729,0.394769003,0.464327561,0.266816912,0.3316197,0.214206465,0.259160761,0.031284303,0.465832069,0.279574078,0.374236613,0.97929386,0.794537836,0.208051436,0.375892989,0.152470419,0.147180712,0.121334708,1.940521837,0.129148868,0.24347784,0.385394047,0.497123582,0.272770108,0.29044834,-0.096905659,0,-0.23104906,0,0,0,0,-0.693147181,-0.23104906,-0.828302217,0,-0.44058528,0,-1.329661349,0.23104906,0.387716937,-0.23104906,-0.270310072,0,0,0,0.536479304,-1.535056729,-0.828302217,-0.628273122,0,0,0,-0.208051436,0,0,0,0,0,0,0,-0.135155036,0.147872291,0.597253156,0,-2.22E-16,0,-0.366204096,0.767528364,0,0.924196241,-0.522871973,-0.095894024,-0.536479304,0,1.848066802,0,1.094471449,0,0,0,0,0.094945707,2.78684646,-0.170275208,-0.305430244,0,0,0,-0.135155036,0,-0.545869596,0,0,0,0,0,0,0,0
2012Q2,KR,2.437,0.293411067,0.236091098,0.277896,0.282457099,0,0.098980927,0.191043743,0.02151284,0.051162002,0.12257863,0.376441194,0.260116924,0.083431606,0.16863148,0.157420231,0.273236635,0.079470341,0.296581517,0.537874515,0.484629217,0.160612696,0.813697665,-0.003110442,0.202004037,0.078616734,0.112991789,0.34092459,0.028444949,0.304474981,0.445368206,0.067470423,0.282565647,0.110660777,0.406891551,0.171762926,0.244439037,0.33534599,0.236889844,0.220161125,0.089535308,0.351466482,0.204021404,0.115353581,0.216008915,0.163421803,0.240457414,0.297670366,0.202393737,0.071624223,0.443401631,0.050458918,0.181974207,0.301957679,0.153353422,0.081585676,0.487854381,0.104057151,0.015334451,0.244656392,0.250556251,0.301218095,0.060607227,0.322924598,0.217563539,0.15417647,0.284094723,0.109229136,-0.03177006,0.261456981,0.33688382,0.192179935,0.194820129,0.138321287,-0.200605504,0.037764377,0.172230248,0.145396755,0.11136939,0.186197421,0.071171227,0.273959339,0.172721489,0.293009095,0.105583592,0.184469426,0.207923128,0.012879264,-0.405465108,0.040966045,0.073353962,0,0,0,0.188168591,-0.632373328,0.46209812,-0.056734258,-0.289198227,0,0.035120172,-0.259613967,-0.135445523,0.266169232,0.191788048,0,0.924196241,-0.154768536,1.143683448,-0.039261012,0.734868228,-1.457404338,0,0,0,-0.281279315,0,0,0,0,0,0.23104906,0,0.05138356,-0.424655059,1.031722057,-0.170275208,-0.114750808,0,0,-0.285816744,0,-0.166925096,0,-0.407031282,-0.487611479,0.963457253,0.536479304,0,-0.379811428,0,0,0.854983119,-1.940796072,-0.183336638,-1.599971421,0.217441729,-0.400168865,0,-0.156667876,0,0,-1.072958608,0.140937915,0.080387352,0,0,0,-1.025258327,0,-0.401324268,0
2012Q2,KG,20.149,0.556425971,0.407925144,0.710028425,1.04805076,0,0.672789743,0.487611479,-0.073353962,0.358313311,0.482306328,-0.828302217,0.583645825,0.135155036,0.581128628,0.464451847,2.293679297,-2.596898677,0.998577425,0.646931683,-0.184947503,-0.2864346,0.597253156,0.648636716,0.108539718,-0.202663124,0.220066414,0.03247815,-0.603369536,0.490484056,0.924196241,1.867065295,-0.074381184,0.914645653,0.132498979,0.517687835,0.625912304,0.174416048,1.138900523,0.567916197,0.280567292,-0.600936435,1.177625069,0.340390121,0.598009873,0.372320476,0.716144804,0.212302487,0.456930058,0.418441263,1.989503602,0.331313889,0.554035184,1.185710728,0.622710816,0.652777556,-1.479096438,0.398834837,0.08607829,-1.291387018,0.432146011,2.258074629,1.251139325,-0.305430244,0.647045623,0.757756902,0.36329287,1.036353653,-0.148762368,0.394590032,0.109229136,0.573087989,-0.630066514,0.047276732,0.998577425,1.194506313,0.108474133,0.298696008,0.436014055,0.983359228,1.110734837,0.582213011,0.696830459,1.602703677,-0.142028132,0.597253156,0.666384888,-0.184829127,0,-1.598596849,0,0,0,0,0,0,0,0,-0.583066618,0,-1.122431943,0,1.993804737,-0.312756546,0.195928888,0,0,0,0,0,0.46209812,0,0,0,0,-0.186538596,0,0,0,0,0,0,0,-0.622710816,0.095894024,0,0,-0.387716937,0,0,-0.867563228,0,0,-0.648636716,-0.171226231,0,0,0,0,0,0,0,0,0,0.963457253,0,-0.326943084,1.059351277,0,0,0,0,0,-0.343206472,0,0,0,0,0,0,0,0
2012Q2,MY,5.248,0.698070953,0.086567049,0.184090134,0.22671636,0,0.079128904,0.180305507,0.125927069,0.016263388,0.174396357,0.150274336,0.086530787,0.325805956,0.219071724,0.063062392,0.507831828,0.038394085,0.09632135,0.235350195,0.070240344,0.176876084,0.216338501,0.017664177,0.198452241,0.189806596,0.029525248,0.042657321,0.142774167,0.065570098,0.332964753,0.148645534,0.145302045,0.159050541,0.190348161,0.028278366,0.163286521,0.086056291,0.354335478,0.157584962,0.156012623,0.297247571,0.311742644,0.061208163,0.09887356,0.240164574,0.048950921,0.193431614,0.142334064,0.04998655,0.335165833,-0.01461322,0.18015434,0.221257839,0.171573489,0.135155036,0.294334918,0.034493016,0.008032517,0.190537935,0.105464554,0.274525932,-3.16E-05,0.263629822,0.207430316,0.088253763,-0.110418367,0.11330962,0,0.21317258,0.071424137,0.0196135,0.236561767,0.110002232,-0.051223265,-0.213737576,0.035942074,0.035384698,-0.064975304,0.143421847,0.223542772,0.031080642,0.19502432,0.128137233,0.156667876,0.146329267,0.212871964,0.127735878,0.998577425,-0.068264804,0.185671669,0,0,0,-0.059397388,0,0.401324268,0.447772436,0.041721048,0,-0.417587656,-0.595849445,-0.350776579,-0.506608585,0.098550081,-1.18511602,0.732408192,-0.270310072,0,0,-0.233815328,0,0,0,0,-0.036010294,0,0.536479304,0,0,0,0.305430244,0,0.012151944,0.095894024,-0.199279,-0.083771476,0.141646962,1.536791338,1.464816385,0.08547651,-0.732408192,0.124897816,0.109449425,0.047035506,-0.514966464,1.133732461,-0.079630636,0,-0.174416048,0,0,-0.46209812,0,0.218147431,0.46209812,0.239860146,0.198661144,0.944404448,0.732408192,0,-0.109229136,0,0.156208423,0,1.31708124,-1.144662401,0,0.191788048,0,0,0
2012Q2,MN,20.257,0.625047026,0.180559483,0.169686871,-0.362388301,0,0.16911496,0.218330443,0.890874328,0.170194136,-0.033361153,-0.090644572,0.062213739,-0.782568509,0.116514773,0.252697155,-0.504544594,0.170275208,0.043699293,0.028477852,-0.148762368,-0.606859969,0.614805307,-1.297273433,0.236033577,0.898659207,-2.299907702,-0.444550209,-2.167096557,0.545650226,-1.656604433,-0.043401852,0.395777553,-0.117674194,0.885585636,0.522583497,0.216362397,0.480276436,-2.22644489,-1.545556284,0.115589213,-0.49423603,0.047566587,0.052346117,0.16713875,-0.074079388,0.158694225,0.271952112,-0.328940294,0.462317347,0,0.031243235,0.273020114,0.274493685,0.146099238,0.692198863,0.67163434,0.204195483,-0.142296063,0.4149316,0.09855432,-1.397169437,0.482306328,-1.106710643,-0.102726865,0.303193099,0.606546033,0.26286342,1.191850256,0.468491441,1.255390376,0.006074189,1.190902674,-0.828302217,2.013418237,0.078650333,0.017118647,-0.110335732,0.121592004,0.196704985,0.790264448,-0.186538596,0.11370751,-1.367699118,-0.304563317,0.126496541,0.026214376,0.143927472,0,0,0,0,0,0,0.46209812,0,0,0,-0.557992145,0,0.087454755,0.46209812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28243262,0,0,0,0,0,0,0,0,1.843143029,1.237857356,0,0.789691611,0,0,0.828302217,0,0,-0.039261012,-1.002260703,0,0,0,0,0,0,0,0,0,0.655370952,0,-0.112157412,2.028924909,0,0,0,-0.23104906,0,0,0,0,0,0,0,0,0,0
2012Q2,NZ,2.723,0.020000432,-0.020958301,-0.087454755,0.040365209,0,-0.07467371,-0.006734236,0.013355854,-0.131014196,-0.023719515,-0.025666581,-0.007767835,-0.097671806,0.067455549,-0.13864863,-0.072304334,0.017583522,-0.102623352,0.05742374,0.01714258,0.071712619,0.018353259,0.091077162,-0.038099708,-0.025526741,-0.129203733,-0.05138356,-0.105245786,-0.019838043,0.154234643,-0.210582793,-0.133078186,-0.005574814,0.115764825,-0.126019662,0.030369498,-0.055684695,-0.355149495,-0.215309011,-0.198618213,-0.026152565,0.137278662,-0.059480022,0.000120142,-0.037868834,-0.128047967,0.016036193,-0.044103712,-0.176182994,-0.224119347,-0.109728551,0.007843499,0.042250569,0.075090973,-0.111521298,0.044931542,-0.113184634,-0.132587857,-0.016529677,-0.075893152,-0.05111134,-0.126653251,0.041583902,-0.057637008,-0.103465414,-0.083207943,-0.048195746,-0.093794025,-0.152702947,0.054326198,-0.079890951,0.173136456,-0.056200773,-0.019496219,-0.211471218,0.069785958,-0.097145851,-0.218926512,0.057496645,-0.478952984,-0.031267269,0.000474496,-0.063944705,-0.133578894,-0.043306959,0.044125627,0.14342892,-0.0925099,-0.024623283,-0.206346403,0,0,0,-0.049843911,1.499936557,0.66625788,0.475705452,0.002677391,0,0.080069481,-0.368993513,0.112924578,-2.075512223,0.025567935,0,0.998577425,0.405422938,0.224149439,0.636514168,-0.613163624,-2.057928701,0,0,0,-0.096845454,0,0,0,0,0,-0.08389249,-1.261396545,0.066329536,1.337167637,0.295835572,0.50230745,0.160323597,-0.087454755,1.045164739,0.01253637,0,0,0.080387352,0.199381391,0.231075995,0,1.096289399,0,0.162784256,2.565404213,0,1.155245301,1.124342168,-0.18863629,-0.117397547,-0.004217039,-0.466965453,0,1.276213799,0,-0.273852436,0,0.081564801,-0.334434036,0.205591401,2.561747869,0,0.01744194,0,0,0
2012Q2,PH,6.219,0.145270755,0.01924565,0.015299505,0.624407208,0,0.12783978,0.154368136,0.203075665,-0.017547911,0.139364255,-0.068264804,0.130453501,0.190839731,0.09839271,0.024357956,0.167336482,-0.124372793,0.192657551,0.128943676,-0.012466723,0.20953622,0.192868247,-0.025074474,0.217441729,0.26281912,0.134454651,0.109528411,0.164573703,-0.032330755,0.097340158,-0.121172159,0.136129553,-0.020072953,0.037909588,0.023492061,0.166811444,0.165478962,0.328553868,-0.115966977,0.087162819,0.16304242,0.204202773,0.058309798,0.085018948,0.120327188,0.020767864,0.222019323,0.113024339,-0.02744838,-0.12650441,-0.033163198,0.088567722,0.102099518,0.176876084,0.142481338,0.206346403,-0.049120901,0.057134735,0.154975703,0.21381258,0.246204252,0.380678456,0.055123188,0.08994427,0.275106318,-0.595768373,0.289268166,0.170631524,-0.129038797,-0.009170922,0.117738139,0.195534644,0.052103807,-0.130999828,0.10254297,0.331905955,0.023939054,0.115083975,0.024443758,0.085850291,0.257263436,0.131014196,0.08107677,0.098660292,0.052844015,0.15203628,0.139131945,0.527695274,0.184461746,-0.221386548,0,0,0,0,-0.112157412,0,-0.014723739,0.05344755,0,0.176281376,0.213951295,0.018502283,0,-0.170275208,1.535056729,0,-0.401324268,-0.23104906,-0.23104906,-0.191788048,0,0,0,0,-0.062004818,0,0,0,0,0,0.270310072,0,0.24366478,0.135155036,-0.308086301,-1.155245301,-0.022379768,0.603153015,0,0.156966477,0,0.895192448,0.116102231,-0.002515735,0.97340824,0,-0.058654997,0,0.135155036,0.648636716,0,0.366204096,1.098612289,-0.169714513,0.67163434,0.205235085,-0.104219353,0,-1.072958608,0,-0.302240427,0,0.197237761,0,-0.625639093,-1.030347484,0,0.304076146,0,0,0
2012Q2,SG,6.16,0.30659017,0,-0.120762149,0.03733263,0,-0.037096072,0.077519517,0.091614779,-0.160810814,0.025420662,0.108388389,-0.011300517,0.003275493,-0.007918029,0.003944819,0.191567798,0.082687093,-0.037229408,0.137735924,-0.187850174,-0.01910091,0.079297136,0.087573835,0.1867628,0.151991949,0.022379768,-0.026712992,-0.038963526,-0.101479014,0.078272861,0.208135658,-0.26560282,0.061267189,0.009797044,-0.129039748,0.081802196,0.154344987,0.178225613,0.025786354,-0.097519722,-0.307294814,0.137256841,-0.009830143,0.007936883,0.061502948,-0.026151732,-0.036699711,0.087573442,-0.052196509,0.17760151,-0.101792157,-0.06054931,0.159948913,0.054854036,0.099401323,0.005089157,-0.125071817,-0.05387002,0.13546978,-0.021470738,-0.225419073,-0.030050366,0.162322155,0.085261108,0.064630336,-0.135480081,0.016228808,-0.12138232,-0.120747614,0.30180183,-0.01212981,-0.043667649,-0.17798268,-0.058739073,-0.346681994,0.115159776,-0.038109729,-0.104800343,0.168548186,0.299659079,0.026187441,0.091170176,-0.568249364,0.006006169,0.000739919,0.160003776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
